id,created_at,text
806686139776122880,2016-12-08 02:25:37,Our @Sprite Player of the Game @KembaWalker finished with a team-high 25pts. #BuzzCity https://t.co/ie1CsoFJBU
806683377428561920,2016-12-08 02:14:39,"FINAL: @Hornets win, 87-77! - @KembaWalker finishes with a team-high 25 points in the victory!!

#DETatCHA #BuzzCity"
806681733999579138,2016-12-08 02:08:07,Kemba slashing through the lane has Marvin HYPE! 😠🙌 https://t.co/OrpIUM8NW8
806681578550231041,2016-12-08 02:07:30,10 point game 🙌
806681210105851904,2016-12-08 02:06:02,RT @HornetsPR: .@Hornets G @nicolas88batum has 12 points &amp; 10 rebs good for his third straight double-double. Ties career-long streak (2x i…
806681108100222978,2016-12-08 02:05:38,👍 @KembaWalker drives and banks it in!! #DETatCHA #BuzzCity https://t.co/4GoRqxSeVn
806681088944984064,2016-12-08 02:05:33,"RT @HornetsPR: 3 straight dbl-dbls for @hornets G @nicolas88batum marks longest streak by a CHA player since 2014-15 (Jefferson, Williams,…"
806680520620908544,2016-12-08 02:03:18,"ATTA BOY @KembaWalker 🔥

Hornets up 80-73 with 3:48 to go in regulation #BuzzCity"
806679968008826880,2016-12-08 02:01:06,"🚨NEXT HOME GAME🚨

This Friday, 12/9 vs. the @OrlandoMagic

#BuzzCity Tickets👉 https://t.co/adWFWzIeuT https://t.co/2wldZDCkdU"
806678450459332608,2016-12-08 01:55:04,"RT @HornetsPR: Behind 7 pts from @hornets G @KembaWalker in the 4Q, CHA has used a 15-4 run to extend lead to game-high 10 points #BuzzCity"
806678231952728064,2016-12-08 01:54:12,🔥🔥🔥 @KembaWalker from long range!!! #DETatCHA #BuzzCity https://t.co/YE3U5wtlZ2
806676890341752834,2016-12-08 01:48:52,"MARCOOOO!!!!! The first off the bench to hit double-figures tonight.

We like to call this gif… Beli-dancing 👌… https://t.co/0SaLPB1DeX"
